ID,INN,Name,Price,Category,NReviews,Rating,Country,Volume
6056,7728851200,Степлер строительный электрический,5569,tool,81,5.0,Россия,0
6057,7728851200,Рубанок электрический,9673,tool,198,4.6,Россия,0
6058,6318055972,Степлер строительный электрический,6476,tool,16,4.8,Россия,0
6059,261707735559,Пила сабельная,11736,tool,50,4.7,Россия,0
6060,261707735559,Степлер строительный электрический,11305,tool,267,4.7,Россия,0
6061,780260063669,Шуруповерт,10318,tool,82,4.9,Россия,0
6062,780260063669,Рубанок электрический,8984,tool,60,4.6,Россия,0
6063,261707735559,Прибор для выжигания по дереву,8271,tool,97,4.9,Россия,0
6064,780260063669,Прибор для выжигания по дереву,8419,tool,135,4.6,Россия,0
6065,261707735559,Шлиф-машина,7251,tool,272,4.7,Россия,0
6066,7728851200,Шуруповерт,11489,tool,181,4.6,Россия,0
6067,7728851200,Пила торцовочная,6015,tool,275,4.7,Россия,0
6068,6318055972,Рубанок электрический,7995,tool,267,4.9,Россия,0
6069,780624001990,Пила сабельная,9308,tool,269,4.8,Россия,0
6070,6318055972,Рубанок электрический,9195,tool,49,4.6,Россия,0
6071,780624001990,Дрель ручная электрическая,8221,tool,288,4.6,Россия,0
6072,780624001990,Шуруповерт,9655,tool,247,4.6,Россия,0
6073,261707735559,Шуруповерт,5735,tool,289,4.6,Россия,0
6074,780260063669,Рубанок электрический,7331,tool,269,4.5,Россия,0
6075,780260063669,Шлиф-машина,7479,tool,37,4.7,Россия,0
6076,780624001990,Пила сабельная,6541,tool,146,4.8,Россия,0
6077,7728851200,Прибор для выжигания по дереву,5595,tool,153,4.9,Россия,0
6078,7728851200,Прибор для выжигания по дереву,10311,tool,20,4.9,Россия,0
6079,7728851200,Шуруповерт,9834,tool,263,4.9,Россия,0
6080,261707735559,Прибор для выжигания по дереву,5904,tool,174,5.0,Россия,0
6081,780624001990,Шуруповерт,6645,tool,194,4.8,Россия,0
6082,780260063669,Степлер строительный электрический,6857,tool,300,4.8,Россия,0
6083,780624001990,Пила сабельная,5073,tool,244,4.7,Россия,0
6084,780260063669,Пила торцовочная,5412,tool,129,4.9,Россия,0
6085,261707735559,Степлер строительный электрический,8675,tool,94,4.9,Россия,0
6086,7728851200,Прибор для выжигания по дереву,9850,tool,192,4.9,Россия,0
6087,261707735559,Шлиф-машина,6922,tool,216,4.6,Россия,0
6088,6318055972,Степлер строительный электрический,6633,tool,139,4.5,Россия,0
6089,7728851200,Пила сабельная,8764,tool,186,4.8,Россия,0
6090,780260063669,Степлер строительный электрический,7152,tool,198,4.5,Россия,0
6091,780624001990,Шлиф-машина,7504,tool,83,4.7,Россия,0
6092,780260063669,Рубанок электрический,10490,tool,134,4.8,Россия,0
6093,6318055972,Шуруповерт,9536,tool,146,4.9,Россия,0
6094,6318055972,Пила торцовочная,10854,tool,237,4.6,Россия,0
6095,6318055972,Шуруповерт,10702,tool,181,4.9,Россия,0
6096,7728851200,Степлер строительный электрический,11173,tool,203,4.6,Россия,0
6097,261707735559,Прибор для выжигания по дереву,7791,tool,127,4.5,Россия,0
6098,780624001990,Прибор для выжигания по дереву,9353,tool,237,4.6,Россия,0
6099,6318055972,Степлер строительный электрический,10978,tool,125,4.8,Россия,0
6100,6318055972,Шлиф-машина,10268,tool,32,4.6,Россия,0
6101,780260063669,Дрель ручная электрическая,5197,tool,136,4.7,Россия,0
6102,7728851200,Рубанок электрический,9079,tool,20,4.9,Россия,0
6103,6318055972,Пила торцовочная,10527,tool,286,5.0,Россия,0
6104,6318055972,Шуруповерт,6090,tool,198,4.6,Россия,0
6105,261707735559,Шлиф-машина,10401,tool,131,5.0,Россия,0
6106,6318055972,Пила торцовочная,10960,tool,133,4.8,Россия,0
6107,7728851200,Шуруповерт,11134,tool,100,4.5,Россия,0
6108,7728851200,Пила сабельная,7613,tool,220,4.6,Россия,0
6109,6318055972,Прибор для выжигания по дереву,5129,tool,85,4.8,Россия,0
6110,6318055972,Прибор для выжигания по дереву,11925,tool,107,4.6,Россия,0
6111,261707735559,Пила торцовочная,8002,tool,86,4.7,Россия,0
6112,261707735559,Рубанок электрический,11624,tool,286,4.9,Россия,0
6113,261707735559,Шлиф-машина,7354,tool,46,4.5,Россия,0
6114,6318055972,Степлер строительный электрический,10328,tool,128,4.7,Россия,0
6115,6318055972,Пила сабельная,5821,tool,296,5.0,Россия,0
6116,780260063669,Пила торцовочная,8062,tool,134,4.5,Россия,0
6117,7728851200,Степлер строительный электрический,9595,tool,215,4.9,Россия,0
6118,780624001990,Прибор для выжигания по дереву,10220,tool,122,4.5,Россия,0
6119,7728851200,Шуруповерт,9472,tool,83,4.8,Россия,0
6120,6318055972,Рубанок электрический,7113,tool,81,4.9,Россия,0
6121,6318055972,Пила торцовочная,11638,tool,289,4.8,Россия,0
6122,6318055972,Дрель ручная электрическая,11155,tool,275,4.6,Россия,0
6123,7728851200,Степлер строительный электрический,6067,tool,110,4.9,Россия,0
6124,7728851200,Степлер строительный электрический,11086,tool,204,4.7,Россия,0
6125,780260063669,Рубанок электрический,11847,tool,184,4.7,Россия,0
6126,780624001990,Дрель ручная электрическая,6481,tool,150,4.8,Россия,0
6127,6318055972,Дрель ручная электрическая,10120,tool,236,4.5,Россия,0
6128,7728851200,Шлиф-машина,6346,tool,134,4.7,Россия,0
6129,780260063669,Шуруповерт,7493,tool,76,4.6,Россия,0
6130,261707735559,Пила торцовочная,6366,tool,72,4.9,Россия,0
6131,780260063669,Прибор для выжигания по дереву,10000,tool,103,4.9,Россия,0
6132,780260063669,Шлиф-машина,5266,tool,159,4.7,Россия,0
6133,261707735559,Степлер строительный электрический,8933,tool,28,4.6,Россия,0
6134,7728851200,Степлер строительный электрический,8382,tool,224,4.6,Россия,0
6135,7728851200,Дрель ручная электрическая,6119,tool,16,4.5,Россия,0
6136,780260063669,Прибор для выжигания по дереву,11305,tool,79,4.9,Россия,0
6137,261707735559,Степлер строительный электрический,10431,tool,135,5.0,Россия,0
6138,261707735559,Пила сабельная,7579,tool,112,4.9,Россия,0
6139,6318055972,Степлер строительный электрический,10053,tool,111,4.9,Россия,0
6140,780624001990,Пила торцовочная,8324,tool,22,4.7,Россия,0
6141,6318055972,Шуруповерт,10321,tool,71,4.6,Россия,0
6142,7728851200,Прибор для выжигания по дереву,5089,tool,267,4.8,Россия,0
6143,7728851200,Прибор для выжигания по дереву,8706,tool,195,5.0,Россия,0
6144,261707735559,Прибор для выжигания по дереву,10470,tool,99,4.8,Россия,0
6145,7728851200,Дрель ручная электрическая,10650,tool,221,4.8,Россия,0
6146,780260063669,Рубанок электрический,11823,tool,91,4.7,Россия,0
6147,261707735559,Шуруповерт,5054,tool,65,5.0,Россия,0
6148,6318055972,Дрель ручная электрическая,9879,tool,41,4.6,Россия,0
6149,780624001990,Шлиф-машина,7292,tool,101,5.0,Россия,0
6150,7728851200,Шлиф-машина,6334,tool,241,4.5,Россия,0
6151,780624001990,Пила торцовочная,11397,tool,138,4.8,Россия,0
6152,780260063669,Шлиф-машина,6030,tool,244,4.6,Россия,0
6153,780260063669,Пила торцовочная,6569,tool,208,4.9,Россия,0
6154,780624001990,Шлиф-машина,8130,tool,90,4.5,Россия,0
6155,7728851200,Пила торцовочная,9260,tool,123,4.5,Россия,0
6156,780624001990,Дрель ручная электрическая,9131,tool,161,4.9,Россия,0
6157,7728851200,Шлиф-машина,5301,tool,133,4.5,Россия,0
6158,780624001990,Пила торцовочная,10711,tool,291,4.7,Россия,0
6159,7728851200,Дрель ручная электрическая,6491,tool,168,4.5,Россия,0
6160,261707735559,Шуруповерт,9867,tool,75,4.6,Россия,0
6161,780260063669,Дрель ручная электрическая,11133,tool,104,4.6,Россия,0
6162,6318055972,Пила торцовочная,11246,tool,111,4.5,Россия,0
6163,780260063669,Шлиф-машина,6531,tool,75,5.0,Россия,0
6164,6318055972,Дрель ручная электрическая,8611,tool,155,4.8,Россия,0
6165,780260063669,Шлиф-машина,6772,tool,261,5.0,Россия,0
6166,7728851200,Рубанок электрический,9652,tool,175,4.5,Россия,0
6167,780624001990,Пила сабельная,7103,tool,212,4.7,Россия,0
6168,261707735559,Пила сабельная,5151,tool,56,4.8,Россия,0
6169,780624001990,Прибор для выжигания по дереву,9811,tool,146,4.5,Россия,0
6170,7728851200,Дрель ручная электрическая,8687,tool,56,4.6,Россия,0
6171,780260063669,Рубанок электрический,6890,tool,269,4.7,Россия,0
6172,780624001990,Шуруповерт,11468,tool,135,4.9,Россия,0
6173,780624001990,Степлер строительный электрический,8305,tool,110,5.0,Россия,0
6174,7728851200,Степлер строительный электрический,7817,tool,117,4.7,Россия,0
6175,780260063669,Прибор для выжигания по дереву,6833,tool,226,4.5,Россия,0
6176,7728851200,Пила сабельная,8362,tool,65,4.8,Россия,0
6177,261707735559,Пила торцовочная,11989,tool,286,4.8,Россия,0
6178,261707735559,Степлер строительный электрический,10128,tool,84,4.5,Россия,0
6179,7728851200,Дрель ручная электрическая,5959,tool,84,5.0,Россия,0
6180,780624001990,Шлиф-машина,6194,tool,115,4.6,Россия,0
6181,261707735559,Пила сабельная,8140,tool,53,4.7,Россия,0
6182,780624001990,Степлер строительный электрический,7986,tool,116,4.6,Россия,0
6183,261707735559,Шуруповерт,7248,tool,31,4.6,Россия,0
6184,261707735559,Пила сабельная,8441,tool,22,4.9,Россия,0
6185,780260063669,Дрель ручная электрическая,11710,tool,299,4.9,Россия,0
6186,261707735559,Пила сабельная,10073,tool,159,4.9,Россия,0
6187,7728851200,Степлер строительный электрический,10217,tool,181,4.8,Россия,0
6188,780624001990,Рубанок электрический,7329,tool,75,4.7,Россия,0
6189,780260063669,Пила сабельная,5558,tool,206,4.8,Россия,0
6190,7728851200,Дрель ручная электрическая,10580,tool,78,4.6,Россия,0
6191,7728851200,Рубанок электрический,6299,tool,236,4.9,Россия,0
6192,780624001990,Рубанок электрический,5951,tool,195,4.5,Россия,0
6193,261707735559,Прибор для выжигания по дереву,8401,tool,123,4.5,Россия,0
6194,780624001990,Шуруповерт,8339,tool,99,4.5,Россия,0
6195,6318055972,Степлер строительный электрический,8404,tool,137,4.7,Россия,0
6196,780624001990,Степлер строительный электрический,9467,tool,222,5.0,Россия,0
6197,7728851200,Шуруповерт,11931,tool,177,4.7,Россия,0
6198,7728851200,Пила сабельная,7397,tool,112,5.0,Россия,0
6199,7728851200,Шлиф-машина,8405,tool,100,4.8,Россия,0
6200,261707735559,Шуруповерт,9170,tool,86,4.8,Россия,0
6201,261707735559,Прибор для выжигания по дереву,6406,tool,262,5.0,Россия,0
6202,6318055972,Пила сабельная,5670,tool,79,4.8,Россия,0
6203,7728851200,Пила сабельная,8129,tool,197,4.6,Россия,0
6204,780260063669,Шуруповерт,6972,tool,196,4.6,Россия,0
6205,7728851200,Дрель ручная электрическая,11017,tool,60,4.6,Россия,0
6206,780624001990,Дрель ручная электрическая,7746,tool,260,4.6,Россия,0
6207,6318055972,Дрель ручная электрическая,6352,tool,150,4.6,Россия,0
6208,261707735559,Шуруповерт,5061,tool,219,4.9,Россия,0
6209,6318055972,Шлиф-машина,8139,tool,175,4.9,Россия,0
6210,261707735559,Шуруповерт,6410,tool,245,4.9,Россия,0
6211,6318055972,Прибор для выжигания по дереву,5501,tool,167,4.7,Россия,0
6212,780624001990,Дрель ручная электрическая,8962,tool,160,4.5,Россия,0
6213,7728851200,Пила сабельная,10894,tool,41,4.7,Россия,0
6214,261707735559,Степлер строительный электрический,7783,tool,211,4.5,Россия,0
6215,7728851200,Степлер строительный электрический,6865,tool,81,4.8,Россия,0
6216,7728851200,Шуруповерт,6635,tool,289,4.8,Россия,0
6217,261707735559,Рубанок электрический,5504,tool,53,4.9,Россия,0
6218,7728851200,Пила сабельная,7346,tool,233,4.8,Россия,0
6219,261707735559,Рубанок электрический,9250,tool,163,4.6,Россия,0
6220,780260063669,Дрель ручная электрическая,8346,tool,42,4.8,Россия,0
6221,780624001990,Шуруповерт,11717,tool,206,4.6,Россия,0
6222,780260063669,Шлиф-машина,9732,tool,168,4.7,Россия,0
6223,261707735559,Пила торцовочная,6798,tool,99,4.8,Россия,0
6224,780624001990,Рубанок электрический,5694,tool,138,4.7,Россия,0
6225,261707735559,Рубанок электрический,8203,tool,74,5.0,Россия,0
6226,780624001990,Шуруповерт,5516,tool,40,4.6,Россия,0
6227,780624001990,Шлиф-машина,7615,tool,214,4.7,Россия,0
6228,6318055972,Пила сабельная,5040,tool,123,4.9,Россия,0
6229,6318055972,Рубанок электрический,8462,tool,66,4.7,Россия,0
6230,780624001990,Рубанок электрический,11614,tool,170,4.8,Россия,0
6231,7728851200,Пила торцовочная,5965,tool,48,4.8,Россия,0
6232,6318055972,Прибор для выжигания по дереву,11550,tool,147,5.0,Россия,0
6233,780260063669,Пила торцовочная,11403,tool,28,5.0,Россия,0
6234,780260063669,Рубанок электрический,8631,tool,221,4.7,Россия,0
6235,6318055972,Шлиф-машина,8849,tool,231,4.6,Россия,0
6236,261707735559,Пила сабельная,9083,tool,285,4.8,Россия,0
6237,7728851200,Степлер строительный электрический,11203,tool,74,4.7,Россия,0
6238,780260063669,Степлер строительный электрический,5336,tool,148,4.6,Россия,0
6239,261707735559,Степлер строительный электрический,10923,tool,255,5.0,Россия,0
6240,6318055972,Шуруповерт,8239,tool,233,4.9,Россия,0
6241,6318055972,Пила сабельная,6625,tool,136,4.7,Россия,0
6242,6318055972,Пила торцовочная,10572,tool,48,4.5,Россия,0
6243,780260063669,Рубанок электрический,11235,tool,214,5.0,Россия,0
6244,6318055972,Дрель ручная электрическая,7548,tool,211,4.6,Россия,0
6245,261707735559,Шуруповерт,7118,tool,268,4.9,Россия,0
6246,6318055972,Рубанок электрический,7570,tool,217,4.5,Россия,0
6247,261707735559,Шуруповерт,9857,tool,119,4.6,Россия,0
6248,6318055972,Степлер строительный электрический,11356,tool,188,4.9,Россия,0
6249,780260063669,Степлер строительный электрический,9191,tool,74,5.0,Россия,0
6250,7728851200,Пила торцовочная,11683,tool,244,4.8,Россия,0
6251,780624001990,Рубанок электрический,11581,tool,84,4.8,Россия,0
6252,7728851200,Пила торцовочная,9148,tool,223,4.9,Россия,0
6253,261707735559,Степлер строительный электрический,9787,tool,182,4.6,Россия,0
6254,261707735559,Шуруповерт,5178,tool,61,4.5,Россия,0
6255,7728851200,Рубанок электрический,11487,tool,131,4.9,Россия,0
6256,6318055972,Дрель ручная электрическая,10671,tool,126,4.7,Россия,0
6257,261707735559,Шуруповерт,10558,tool,265,4.8,Россия,0
6258,780624001990,Рубанок электрический,5826,tool,280,4.9,Россия,0
6259,780624001990,Рубанок электрический,5909,tool,285,4.7,Россия,0
6260,7728851200,Пила торцовочная,7084,tool,73,4.9,Россия,0
6261,261707735559,Дрель ручная электрическая,7869,tool,269,4.7,Россия,0
6262,780624001990,Пила сабельная,6508,tool,240,4.9,Россия,0
6263,780624001990,Рубанок электрический,10802,tool,136,4.7,Россия,0
6264,780624001990,Шуруповерт,9875,tool,152,4.6,Россия,0
6265,780260063669,Прибор для выжигания по дереву,6829,tool,100,4.8,Россия,0
6266,6318055972,Шуруповерт,9840,tool,290,4.7,Россия,0
6267,780260063669,Дрель ручная электрическая,9404,tool,142,4.8,Россия,0
6268,780260063669,Пила сабельная,5749,tool,20,4.5,Россия,0
6269,6318055972,Шлиф-машина,6496,tool,55,4.6,Россия,0
6270,780624001990,Рубанок электрический,9750,tool,250,4.7,Россия,0
6271,6318055972,Шуруповерт,6534,tool,201,4.7,Россия,0
6272,780260063669,Дрель ручная электрическая,8010,tool,245,4.8,Россия,0
6273,261707735559,Прибор для выжигания по дереву,5101,tool,78,4.9,Россия,0
6274,780624001990,Рубанок электрический,11785,tool,282,4.5,Россия,0
6275,780260063669,Пила торцовочная,7779,tool,93,5.0,Россия,0
6276,780260063669,Рубанок электрический,11013,tool,227,4.6,Россия,0
6277,780260063669,Дрель ручная электрическая,10809,tool,66,4.8,Россия,0
6278,261707735559,Степлер строительный электрический,6217,tool,68,4.9,Россия,0
6279,780260063669,Шлиф-машина,8743,tool,154,4.7,Россия,0
6280,7728851200,Прибор для выжигания по дереву,6219,tool,184,4.9,Россия,0
6281,6318055972,Шуруповерт,9872,tool,224,4.7,Россия,0
6282,6318055972,Дрель ручная электрическая,9508,tool,278,4.8,Россия,0
6283,6318055972,Шуруповерт,5095,tool,258,4.9,Россия,0
6284,261707735559,Пила сабельная,5953,tool,126,4.9,Россия,0
6285,261707735559,Рубанок электрический,7596,tool,262,4.8,Россия,0
6286,780624001990,Шлиф-машина,5218,tool,242,4.5,Россия,0
6287,780260063669,Шуруповерт,5390,tool,128,4.8,Россия,0
6288,780260063669,Дрель ручная электрическая,6148,tool,135,4.7,Россия,0
6289,6318055972,Рубанок электрический,6867,tool,150,4.8,Россия,0
6290,780624001990,Степлер строительный электрический,7779,tool,174,4.8,Россия,0
6291,7728851200,Степлер строительный электрический,11001,tool,112,5.0,Россия,0
6292,780260063669,Пила торцовочная,9497,tool,283,5.0,Россия,0
6293,780260063669,Пила торцовочная,9735,tool,216,5.0,Россия,0
6294,780260063669,Степлер строительный электрический,7288,tool,297,5.0,Россия,0
6295,7728851200,Шлиф-машина,5848,tool,121,5.0,Россия,0
6296,7728851200,Шлиф-машина,10699,tool,234,4.5,Россия,0
6297,780624001990,Степлер строительный электрический,8793,tool,61,4.8,Россия,0
6298,6318055972,Рубанок электрический,10138,tool,207,4.7,Россия,0
6299,7728851200,Шлиф-машина,10775,tool,71,4.7,Россия,0
